UserID,No_of_days_Visited_7_Days,Pageloads_last_7_days,Clicks_last_7_days,No_Of_Products_Viewed_15_Days,Most_Viewed_product_15_Days,User_Vintage,Most_Active_OS,Recently_Viewed_Product
U100698,3,6,4,5,PR104056,585,,PR104056
U100699,2,2,1,3,PR100134,48,,PR100134
U100700,null,null,null,3,PR100390,2230,,PR100390
U100701,null,null,null,1,PR100283,59,,PR100283
U100702,null,null,null,2,PR100047,95,,PR100047
U100704,null,null,null,6,PR100591,406,,PR100003
U100705,1,1,null,1,PR100113,268,,PR100113
U100707,5,13,8,8,PR100279,219,,PR100417
U100709,1,1,null,2,PR100975,1032,,PR100975
U100710,null,null,null,6,PR100130,852,,PR100130
U100711,3,9,11,9,PR100390,512,,PR100363
U100713,null,null,null,null,Product101,878,,Product101
U100714,4,3,3,6,PR100017,377,,PR100017
U100715,null,null,null,7,PR100866,1101,,PR100866
U100716,1,11,34,18,PR100017,447,,PR100166
U100717,1,1,2,3,PR100017,421,,PR100017
U100718,2,null,null,2,Product101,74,,Product101
U100720,1,null,1,12,PR100028,737,,PR100028
U100721,1,1,null,7,PR100683,70,,PR100099
U100722,5,4,1,2,PR100298,47,,PR100298
U100723,null,null,null,null,Product101,null,,Product101
U100724,1,5,10,3,PR100187,45,,PR101203
U100725,1,2,null,5,PR100618,478,,PR100618
U100726,4,5,13,7,PR100017,1194,,PR100017
U100728,1,34,46,38,PR100390,105,,PR100166
U100730,4,2,null,5,PR102072,1920,,PR100182
U100731,1,2,null,3,PR100134,194,,PR100134
U100732,null,null,null,1,PR101470,585,,PR101470
U100734,2,6,null,12,PR100325,76,,PR100857
U100735,2,6,16,12,PR100017,399,,PR100390
U100736,4,16,99,40,PR100072,239,,PR100072
U100738,null,null,null,1,PR100166,42,,PR100166
U100739,null,null,null,3,PR102441,706,,PR102441
U100741,null,null,null,null,Product101,685,,PR100113
U100742,2,3,3,5,PR101964,541,,PR100359
U100743,2,2,13,6,PR100225,96,,PR100225
U100744,2,1,2,3,PR100017,50,,PR100017
U100745,4,15,46,25,PR100807,172,,PR100532
U100746,2,2,null,1,PR100275,76,,PR100275
U100747,null,null,null,6,PR100390,1496,,PR100390
U100748,8,17,2,6,PR101941,284,,PR101941
U100749,1,1,null,2,PR100102,570,,PR100102
U100750,1,9,17,8,PR100390,203,,PR100390
U100751,3,2,1,8,PR100390,258,,PR100102
U100754,2,8,33,15,PR100390,641,,PR100390
U100755,4,6,8,7,PR100166,1574,,PR100390
U100757,null,null,null,null,Product101,314,,PR100390
U100758,2,2,5,4,PR100339,159,,PR100339
U100759,3,3,1,4,PR100153,322,,PR100153
U100760,1,1,null,1,PR100119,178,,PR100119
U100761,null,null,null,1,PR100013,97,,PR100013
U100762,3,59,748,31,PR101367,213,,PR101042
U100763,1,1,null,3,PR100257,43,,PR100257
U100764,2,4,3,7,PR101554,180,,PR100417
U100766,4,28,69,62,PR100578,1228,,PR101265
U100767,6,22,64,32,PR100244,1046,,PR100507
U100768,1,1,null,2,PR100975,1200,,PR100975
U100769,1,1,null,2,PR101325,350,,PR101325
U100770,2,2,3,7,PR100017,48,,PR100151
U100771,null,null,null,2,PR102071,1164,,PR102071
U100772,1,2,null,2,PR100017,258,,PR100017
U100773,1,12,16,12,PR100390,361,,PR101958
U100774,1,1,1,2,PR100102,1397,,PR100102
U100776,2,5,4,5,PR100266,1786,,PR100266
U100777,3,12,31,11,PR102290,1634,,PR100102
U100780,null,null,null,2,Product101,147,,Product101
U100781,3,4,null,2,PR100515,283,,PR100515
U100783,null,null,null,null,Product101,null,,Product101
U100784,2,3,1,7,PR100401,1082,,PR100401
U100785,4,15,9,16,PR100051,361,,PR100166
U100786,null,null,null,4,PR100166,183,,PR100390
U100787,3,5,11,10,PR100121,1980,,PR100121
U100788,3,3,3,6,PR100012,863,,PR100099
U100789,6,10,5,15,PR101882,334,,PR100039
U100790,4,11,10,8,PR100390,1429,,PR100390
U100791,7,54,171,33,PR100102,398,,PR100017
U100792,5,3,3,9,PR100176,276,,PR100975
U100794,4,3,10,8,PR100466,435,,PR100466
U100795,1,1,6,5,PR101042,225,,PR100102
U100796,7,30,30,40,PR100390,192,,PR100390
U100797,7,56,432,29,PR101042,928,,PR101452
U100798,1,null,1,8,PR100390,58,,PR100390
U100799,8,153,362,55,PR100051,331,,PR100051
U100800,2,1,1,2,PR100071,512,,PR100071
U100801,7,7,10,5,PR100051,63,,PR100560
U100802,null,null,null,null,Product101,76,,PR100200
U100803,null,null,null,null,Product101,1191,,PR100589
U100804,1,1,null,1,PR100121,821,,PR100121
U100806,null,null,null,null,Product101,1218,,PR100486
U100807,null,null,null,1,PR100843,85,,PR100843
U100808,null,null,null,2,Product101,360,,Product101
U100809,1,null,1,1,PR100578,114,,PR100578
U100810,1,2,2,2,PR100102,226,,PR100102
U100812,1,null,2,1,PR100773,228,,PR100773
U100813,6,18,20,25,PR100219,1100,,PR100390
U100814,1,null,4,3,Product101,1370,,Product101
U100815,3,3,null,5,PR100359,88,,PR100119
U100816,1,2,6,4,PR100051,618,,PR100051
U100817,null,null,null,4,PR100005,54,,PR100005
U100818,3,2,40,12,PR100258,460,,PR100991
U100819,6,8,null,4,PR100172,843,,PR100172
U100820,2,3,2,7,PR101925,2256,,PR101925
U100822,null,null,null,null,Product101,726,,Product101
U100823,4,17,6,38,PR100430,1094,,PR100811
U100824,2,2,1,1,PR100234,840,,PR100234
U100825,1,null,null,1,Product101,62,,Product101
U100826,8,17,376,50,PR100446,2201,,PR101216
U100827,3,3,7,9,PR100282,794,,PR100557
U100828,8,49,56,51,PR100123,214,,PR100595
U100829,1,null,null,1,Product101,561,,Product101
U100830,null,null,null,1,PR101011,272,,PR101011
U100832,5,4,1,5,PR100417,1003,,PR100341
U100833,null,null,null,1,PR100102,60,,PR100102
U100834,1,null,4,2,Product101,285,,Product101
U100835,1,null,14,9,PR100102,1102,,PR100102
U100836,1,2,21,4,PR100059,859,,PR100059
U100837,1,1,2,1,PR100089,664,,PR100089
U100838,2,7,4,6,PR100071,126,,PR100071
U100839,3,2,2,3,PR101013,1169,,PR101013
U100840,6,17,1,23,PR101529,523,,PR100115
U100842,null,null,null,null,Product101,647,,Product101
U100843,null,null,null,null,Product101,68,,Product101
U100844,2,2,2,2,PR100086,216,,PR100086
U100845,6,7,14,8,PR100390,159,,PR100390
U100846,2,1,2,3,PR100492,450,,PR100492
U100848,null,null,null,1,PR100453,255,,PR100453
U100849,2,3,7,6,PR100614,466,,PR100614
U100853,1,1,null,1,PR100017,88,,PR100017
U100855,1,2,null,1,PR100561,1057,,PR100561
U100856,1,3,null,2,PR100017,517,,PR100102
U100857,null,null,null,1,PR100086,52,,PR100086
U100858,2,4,1,4,PR100864,905,,PR101042
U100859,1,16,13,14,PR100166,107,,PR100166
U100860,1,1,null,4,PR102553,295,,PR102553
U100861,1,1,null,12,PR100106,355,,PR100287
U100862,4,4,26,13,PR100177,707,,PR100177
U100864,null,null,null,null,Product101,116,,PR102245
U100865,4,7,10,12,PR100753,69,,PR100333
U100866,null,null,null,2,PR100258,61,,PR100258
U100867,1,null,null,1,Product101,160,,Product101
U100870,1,1,null,2,PR100234,783,,PR100234
U100872,null,null,null,null,Product101,301,,PR100060
U100874,2,2,17,17,PR100003,165,,PR100450
U100876,5,4,26,5,PR100178,58,,PR100178
U100877,1,null,null,1,Product101,57,,PR102009
U100878,null,null,null,1,PR100566,341,,PR100566
U100879,1,null,1,1,Product101,635,,Product101
U100880,2,1,null,2,PR100281,494,,PR100281
U100881,8,467,587,83,PR101367,1103,,PR101367
U100882,4,5,null,5,PR100316,55,,PR100316
U100885,5,58,49,56,PR100501,519,,PR100014
U100886,3,21,44,25,PR100988,416,,PR100154
U100887,1,1,null,2,PR102012,92,,PR102012
U100889,3,null,46,6,Product101,263,,PR100587
U100890,1,1,null,1,PR100475,1528,,PR100475
U100892,2,2,6,10,PR100145,675,,PR101582
U100893,4,6,1,10,PR100010,192,,PR100073
U100894,4,3,null,3,PR100642,1094,,PR100642
U100897,4,2,12,6,PR100177,72,,PR100177
U100898,2,1,null,4,PR100622,194,,PR100622
U100900,4,3,2,4,PR100341,420,,PR100341
U100901,4,12,10,9,PR100390,813,,PR100024
U100902,1,1,null,2,PR100250,1321,,PR100250
U100904,null,null,null,null,Product101,613,,PR100431
U100906,4,5,null,2,PR100906,125,,PR100906
U100907,2,1,null,5,PR101534,811,,PR101534
U100909,3,4,8,7,PR100136,81,,PR100136
U100911,null,null,null,4,PR100209,60,,PR100209
U100912,null,null,null,6,PR100123,201,,PR100123
U100913,1,null,null,1,Product101,242,,PR100070
U100914,3,4,8,13,PR100762,192,,PR100762
U100915,1,3,9,6,PR100166,165,,PR100390
U100916,5,12,12,18,PR100014,206,,PR100506
U100917,1,1,1,1,PR100017,134,,PR100017
U100918,2,1,1,4,PR100017,810,,PR100017
U100919,6,14,48,14,PR100102,1291,,PR100102
U100920,3,4,2,2,PR100561,1502,,PR100561
U100921,4,17,44,18,PR100017,107,,PR100017
U100922,2,3,3,17,PR100044,186,,PR100152
U100923,1,1,null,3,PR100152,133,,PR100736
U100925,4,7,11,11,PR100087,117,,PR100087
U100926,3,3,64,4,PR105674,1077,,PR105674
U100927,null,null,null,1,PR100341,409,,PR100341
U100928,3,5,2,6,PR100182,48,,PR100182
U100929,6,54,591,31,PR101042,53,,PR100234
U100930,2,3,null,2,PR100102,1086,,PR100102
U100932,3,5,24,11,PR100085,797,,PR100085
U100933,3,7,6,7,PR100283,310,,PR100244
U100934,1,1,null,1,PR100025,114,,PR100025
U100935,null,null,null,2,PR100166,326,,PR100166
U100936,7,55,403,21,PR101042,44,,PR100036
U100937,3,8,18,10,PR101525,461,,PR100390
U100938,3,4,null,8,PR100083,862,,PR100268
U100939,3,3,37,10,PR100088,887,,PR100202
U100940,3,5,11,11,PR100166,649,,PR100166
U100941,4,2,3,13,PR100153,204,,PR101747
U100942,1,1,null,1,PR100771,702,,PR100771
U100944,null,null,null,4,PR100761,361,,PR100761
U100945,null,null,null,null,Product101,1305,,PR100279
U100946,5,13,17,5,PR100200,644,,PR100200
U100947,6,8,19,9,PR100099,133,,PR100099
U100949,1,2,2,3,PR101505,624,,PR101505
U100950,8,51,40,70,PR100390,211,,PR100390
U100952,3,5,49,13,PR100070,1073,,PR100070
U100953,3,5,4,11,PR100446,1399,,PR100102
U100955,1,null,2,9,PR100363,104,,PR100363
U100956,1,null,2,2,Product101,200,,PR100066
U100957,5,10,52,6,PR100071,215,,PR100030
U100958,null,null,null,null,Product101,57,,PR100171
U100959,3,3,11,3,PR100021,48,,PR100021
U100962,1,1,null,2,PR100544,77,,PR100544
U100963,1,1,null,1,PR100083,75,,PR100083
U100964,null,null,null,2,PR100522,2158,,PR100522
U100965,1,null,1,5,PR100014,839,,PR100014
U100966,1,1,4,4,PR100281,590,,PR100281
U100968,3,8,9,9,PR100166,625,,PR100595
U100969,7,18,150,12,PR100403,363,,PR100403
U100970,2,5,5,6,PR100833,537,,PR100833
U100972,7,22,null,34,PR100953,375,,PR100316
U100973,2,6,4,7,PR100080,511,,PR100590
U100974,1,1,null,1,PR100554,772,,PR100554
U100975,2,2,null,2,PR101446,266,,PR101446
U100976,1,2,null,6,PR100204,1327,,PR100204
U100977,5,11,26,8,PR101792,261,,PR101791
U100978,1,2,null,2,PR100910,529,,PR100910
U100980,1,1,null,1,PR101089,1055,,PR101089
U100981,6,14,15,20,PR100659,231,,PR100025
U100982,null,null,null,null,Product101,null,,Product101
U100985,1,2,null,3,PR100316,118,,PR100316
U100986,null,null,null,null,Product101,1144,,PR100003
U100988,null,null,null,1,PR100274,713,,PR100274
U100990,5,7,4,9,PR100202,132,,PR100202
U100991,4,7,null,4,PR100166,943,,PR100708
U100992,1,3,2,6,PR101707,201,,PR101707
U100994,1,1,null,2,PR100073,374,,PR100073
U100995,4,7,6,7,PR100390,284,,PR100390
U100996,4,4,11,10,PR100252,100,,PR100102
U100997,5,7,14,7,PR100082,55,,PR100082
U100998,3,6,5,4,PR100123,736,,PR101309
U100999,1,1,2,1,PR100017,1880,,PR100017
U101000,2,1,1,2,PR100435,1763,,PR100435
U101001,8,70,4,44,PR102072,1133,,PR100225
U101002,1,1,null,1,PR100472,635,,PR100472
U101003,2,21,57,25,PR100055,161,,PR100055
U101005,2,1,14,7,PR100910,1515,,PR100910
U101007,5,10,28,17,PR103262,129,,PR100044
U101008,2,2,3,3,PR100225,154,,PR100225
U101009,7,42,64,26,PR100166,275,,PR100072
U101010,2,2,7,3,PR100084,92,,PR100200
U101011,3,9,8,15,PR100017,1559,,PR100017
U101012,5,14,15,4,PR100390,267,,PR100390
U101014,4,27,16,23,PR100390,885,,PR100040
U101016,1,2,null,1,PR100086,180,,PR100086
U101017,null,null,null,2,PR100206,86,,PR100206
U101018,null,null,null,3,PR100564,69,,PR100564
U101019,null,null,null,4,PR100017,303,,PR100017
U101020,3,2,4,9,PR100178,143,,PR100178
U101021,3,2,2,4,PR100279,44,,PR100279
U101022,2,2,null,5,PR102519,296,,PR102519
U101023,1,2,1,3,PR100324,44,,PR100324
U101024,4,11,3,7,PR101963,381,,PR102464
U101025,null,null,null,4,PR100855,45,,PR100855
U101026,2,4,4,28,PR100287,42,,PR100051
U101027,1,1,1,3,PR100183,55,,PR100183
U101028,null,null,null,3,PR100390,1041,,PR100390
U101030,2,7,10,9,PR100123,649,,PR100051
U101031,2,8,8,12,PR100014,1093,,PR100123
U101033,1,2,1,2,PR100044,1177,,PR100044
U101034,null,null,null,1,PR100113,2092,,PR100113
U101035,4,4,3,4,PR100283,56,,PR100283
U101036,1,1,1,2,PR100833,57,,PR100833
U101037,8,13,1,6,PR100020,64,,PR100436
U101038,1,1,null,1,PR100258,332,,PR100258
U101039,null,null,null,7,PR100192,94,,PR100192
U101040,1,null,3,8,PR100092,136,,PR100092
U101041,6,10,9,6,PR100784,180,,PR100784
U101042,null,null,null,2,PR100362,43,,PR100362
U101043,2,12,20,15,PR100417,701,,PR100197
U101044,2,1,4,2,Product101,115,,Product101
U101045,3,4,4,14,PR100578,409,,PR103481
U101046,null,null,null,6,PR101726,78,,PR102263
U101047,4,8,9,16,PR100872,2256,,PR100872
U101048,null,null,null,1,PR100204,438,,PR100204
U101049,null,null,null,8,PR100359,101,,PR100359
U101050,null,null,null,null,Product101,null,,Product101
U101052,7,53,74,41,PR100390,794,,PR101628
U101053,2,14,21,16,PR100838,49,,PR100316
U101054,7,58,367,31,PR100051,52,,PR100051
U101055,5,66,918,24,PR101042,181,,PR101367
U101058,null,null,null,1,Product101,675,,Product101
U101060,4,5,29,8,PR100321,89,,PR100721
U101061,2,2,10,9,PR100771,88,,PR100487
U101062,1,1,2,15,PR100123,121,,PR100312
U101064,7,154,853,49,PR101367,1786,,PR101367
U101065,null,null,null,3,PR101701,689,,PR101701
U101066,2,3,1,5,PR100025,2256,,PR100025
U101067,2,2,2,10,PR100917,94,,PR100917
U101068,6,4,14,21,PR100287,375,,PR101242
U101069,null,null,null,null,Product101,1363,,PR100200
U101070,6,10,59,14,PR101050,224,,PR100044
U101071,null,null,null,2,PR101587,61,,PR101587
U101072,2,2,1,4,PR100269,167,,PR100269
U101073,3,6,3,11,PR100287,1916,,PR100551
U101074,2,3,10,8,PR100044,327,,PR100166
U101075,null,null,null,1,Product101,83,,PR100101
U101079,3,3,43,10,PR100686,1611,,PR100686
U101080,null,null,null,4,PR100428,818,,PR100428
U101083,1,null,1,null,Product101,72,,PR100200
U101084,null,null,null,2,PR101624,967,,PR101624
U101085,1,null,null,1,Product101,1042,,Product101
U101086,3,4,1,1,PR100017,71,,PR100017
U101087,null,null,null,1,PR100901,94,,PR100901
U101088,8,24,39,28,PR100051,1533,,PR100316
U101089,2,6,7,18,PR100166,410,,PR100166
U101090,null,null,null,3,PR100017,625,,PR100017
U101091,2,4,2,2,PR100470,604,,PR100470
U101094,1,null,2,1,Product101,288,,Product101
U101095,2,7,12,13,PR100166,483,,PR100166
U101096,7,11,null,11,PR100470,943,,PR100470
U101098,1,null,1,4,PR100206,196,,PR100206
U101099,null,null,null,2,PR100453,118,,PR100453
U101101,null,null,null,null,Product101,233,,PR100102
U101102,1,1,null,2,PR100094,287,,PR100094
U101103,2,3,5,5,PR100378,134,,PR100378
U101104,2,8,8,21,PR100200,288,,PR100200
U101106,null,null,null,4,PR100403,1085,,PR100403
U101107,1,1,15,5,PR100192,353,,PR100102
U101108,1,null,2,4,PR100052,53,,PR100052
U101109,3,3,15,5,PR100192,1431,,PR100192
U101110,null,null,null,2,PR100206,94,,PR100206
U101111,2,3,null,3,PR100676,322,,PR100676
U101112,2,9,27,14,PR100123,75,,PR100072
U101113,1,1,null,1,PR102463,603,,PR102463
U101114,1,null,6,2,Product101,134,,Product101
U101115,1,2,null,3,PR100109,647,,PR100109
U101118,2,1,1,5,PR100263,1107,,PR100263
U101119,null,null,null,null,Product101,571,,Product101
U101120,1,4,5,10,PR102563,1390,,PR102156
U101121,1,null,2,2,PR100250,169,,PR100250
U101122,3,4,4,4,PR101111,1089,,PR101111
U101123,6,66,169,53,PR100390,1059,,PR100166
U101124,2,6,23,13,PR101757,337,,PR101757
U101125,null,null,null,null,Product101,520,,PR100877
U101126,1,3,19,8,PR100404,795,,PR100404
U101127,null,null,null,2,PR100864,1510,,PR100864
U101128,null,null,null,null,Product101,120,,PR100037
U101129,null,null,null,3,PR100057,79,,PR100168
U101130,3,6,1,9,PR100390,1704,,PR101356
U101131,1,3,1,1,PR100176,68,,PR100176
U101132,3,1,2,3,PR100121,420,,PR100121
U101133,null,null,null,1,PR100485,65,,PR100485
U101134,null,null,null,1,PR100579,72,,PR100579
U101135,1,null,1,1,Product101,409,,PR100321
U101137,8,62,79,18,PR100390,342,,PR100040
U101138,null,null,null,3,PR100209,1555,,PR100209
U101139,8,34,19,32,PR100986,741,,PR102194
U101140,null,null,null,7,PR101544,80,,PR101544
U101141,2,10,9,23,PR100760,231,,PR100760
U101142,1,null,null,4,PR101164,690,,PR101164
U101143,5,20,18,13,PR100390,357,,PR100390
U101145,6,15,11,17,PR100209,86,,PR100142
U101146,2,2,null,9,PR100287,274,,PR100102
U101148,2,6,6,6,PR100070,1104,,PR100070
U101149,1,null,2,2,Product101,555,,Product101
U101150,1,1,null,1,PR100017,117,,PR100017
U101151,1,null,null,1,Product101,1209,,Product101
U101153,4,6,4,9,PR100200,268,,PR100152
U101154,2,4,null,3,PR101487,1852,,PR101487
U101155,4,9,null,2,PR101178,75,,PR101178
U101156,2,3,4,8,PR100108,432,,PR100108
U101157,2,1,2,6,PR100064,389,,PR100192
U101158,2,7,12,13,PR101042,45,,PR101042
U101159,2,1,3,3,PR100200,145,,PR100200
U101160,1,null,1,1,Product101,43,,Product101
U101161,5,13,2,4,PR100897,1226,,PR100897
U101162,null,null,null,null,Product101,null,,Product101
U101163,1,5,9,10,PR100166,389,,PR100166
U101165,2,2,15,11,PR100094,86,,PR101267
U101166,null,null,null,null,Product101,537,,PR100200
U101168,3,2,4,6,PR100044,50,,PR100044
U101170,3,5,5,14,PR100166,376,,PR100166
U101171,1,1,null,1,PR100333,215,,PR100333
U101172,1,null,null,9,PR100390,509,,PR100390
U101173,3,4,2,7,PR100089,798,,PR100089
U101174,2,2,null,2,PR100578,455,,PR100578
U101176,1,3,8,11,PR100017,176,,PR100017
U101177,7,45,36,27,PR100390,1094,,PR100123
U101178,1,3,7,3,PR100325,608,,PR100325
U101179,1,1,null,1,PR100462,261,,PR100462
U101180,4,5,null,2,PR100073,75,,PR100073
U101181,1,4,5,6,PR100342,79,,PR100342
U101182,2,1,null,2,PR100188,265,,PR100188
U101183,1,1,null,6,PR100143,400,,PR100459
U101184,null,null,null,1,PR100199,616,,PR100199
U101189,2,1,11,5,PR100307,674,,PR100307
U101190,null,null,null,1,PR100134,1318,,PR100134
U101191,1,null,1,1,Product101,1019,,Product101
U101192,null,null,null,null,Product101,664,,PR100850
U101193,3,2,2,6,PR100083,1229,,PR100083
U101194,2,1,1,2,PR100428,436,,PR100428
U101196,1,1,13,6,PR100321,979,,PR100321
U101197,3,4,4,17,PR100390,976,,PR100072
U101199,7,45,55,13,PR100390,122,,PR100390
U101201,null,null,null,4,PR100219,603,,PR100850
U101202,null,null,null,5,PR100263,1060,,PR100263
U101203,null,null,null,4,PR100166,717,,PR100166
U101204,2,2,null,2,PR100446,374,,PR100446
U101205,2,20,34,28,PR100390,209,,PR101611
U101207,null,null,null,null,Product101,79,,PR100209
U101208,3,5,5,5,PR100390,1150,,PR100390
U101209,1,null,1,4,PR100134,855,,PR100134
U101210,null,null,null,2,PR100445,47,,PR100445
U101211,4,19,26,26,PR100390,54,,PR100390
U101212,1,null,4,2,Product101,83,,Product101
U101215,1,2,1,7,PR100166,59,,PR100166
U101216,6,11,29,15,PR100023,166,,PR100023
U101217,3,3,5,7,PR100720,2116,,PR100720
U101218,1,2,1,4,PR100059,1079,,PR100355
U101219,null,null,null,11,PR101045,316,,PR101730
U101220,5,4,2,10,PR100692,322,,PR101490
U101221,1,3,3,8,PR100279,421,,PR100279
U101222,null,null,null,5,PR100408,125,,PR100408
U101223,null,null,null,null,Product101,274,,PR100102
U101225,1,1,2,3,PR100232,202,,PR100232
U101226,1,3,1,6,PR100458,779,,PR100458
U101228,6,27,5,25,PR100051,858,,PR100051
U101229,1,1,4,2,PR100388,543,,PR100388
U101231,5,41,71,19,PR100390,118,,PR100166
U101232,1,3,12,2,PR100102,119,,PR100102
U101233,6,24,19,20,PR100390,119,,PR100233
U101234,7,14,15,22,PR100147,555,,PR100088
U101236,2,2,9,7,PR100534,352,,PR100534
U101238,null,null,null,1,Product101,1949,,PR100390
U101240,1,1,13,3,PR100086,844,,PR100086
U101241,null,null,null,null,Product101,122,,Product101
U101242,null,null,null,null,Product101,89,,PR101278
U101244,1,1,null,1,PR100327,86,,PR100327
U101245,4,6,6,10,PR100312,364,,PR100312
U101246,6,29,32,33,PR100166,281,,PR100166
U101247,null,null,null,1,PR102388,696,,PR102388
U101254,3,2,null,2,PR102247,683,,PR102247
U101255,1,1,null,1,PR100676,649,,PR100676
U101256,3,1,4,8,PR100398,335,,PR100398
U101257,8,19,22,7,PR100166,722,,PR101024
U101258,1,4,6,4,PR100000,703,,PR100000
U101261,null,null,null,2,PR100793,1197,,PR100793
U101262,1,7,62,17,PR100274,1004,,PR100274
U101263,1,1,null,3,PR100120,108,,PR100036
U101264,2,1,27,6,PR100286,67,,PR100286
U101265,null,null,null,6,PR100145,509,,PR102336
U101267,null,null,null,8,PR100307,92,,PR100307
U101268,1,1,null,1,PR101426,128,,PR101426
U101269,4,5,null,6,PR100962,315,,PR100962
U101271,null,null,null,4,PR100185,594,,PR100185
U101272,null,null,null,2,PR100166,83,,PR100166
U101273,null,null,null,null,Product101,67,,PR100145
U101274,null,null,null,2,PR100063,951,,PR100063
U101275,1,null,null,1,Product101,133,,PR100152
U101276,1,4,12,2,PR100059,57,,PR100059
U101277,6,15,5,28,PR101366,1527,,PR101366
U101279,null,null,null,4,PR101879,190,,PR101879
U101280,null,null,null,2,Product101,213,,Product101
U101281,4,4,7,7,PR100401,49,,PR100401
U101283,1,1,5,7,PR100486,633,,PR100486
